seq,p_value,appears_random
443,0.049095090490950906,0
444,0.545945405459454,1
445,0.5878412158784122,1
446,0.4727527247275273,1
447,0.6381361863813618,1
448,0.39716028397160286,1
449,0.8679132086791321,1
450,0.3514648535146485,1
451,0.6268373162683731,1
452,0.4664533546645335,1
453,0.125987401259874,1
454,0.8445155484451555,1
455,0.33656634336566343,1
456,0.5308469153084692,1
457,0.8073192680731927,1
458,0.7474252574742526,1
459,0.6214378562143785,1
460,0.28517148285171484,1
461,0.6599340065993401,1
462,0.6614338566143385,1
463,0.827017298270173,1
464,0.666033396660334,1
465,0.8366163383661633,1
466,0.9142085791420858,1
467,0.39916008399160086,1
468,0.43375662433756623,1
469,0.5763423657634237,1
